Season,RaceNumber,Location,Driver,Race
2013,14,Yeongam County,Adrian Sutil,20.0
2013,14,Yeongam County,Mark Webber,21.0
2013,14,Yeongam County,Paul di Resta,22.0
2013,15,Suzuka,Sebastian Vettel,1.0
2013,15,Suzuka,Mark Webber,2.0
2013,15,Suzuka,Romain Grosjean,3.0
2013,15,Suzuka,Fernando Alonso,4.0
2013,15,Suzuka,Kimi Räikkönen,5.0
2013,15,Suzuka,Nico Hulkenberg,6.0
2013,15,Suzuka,Esteban Gutiérrez,7.0
2013,15,Suzuka,Nico Rosberg,8.0
2013,15,Suzuka,Jenson Button,9.0
2013,15,Suzuka,Felipe Massa,10.0
2013,15,Suzuka,Paul di Resta,11.0
2013,15,Suzuka,Jean-Éric Vergne,12.0
2013,15,Suzuka,Daniel Ricciardo,13.0
2013,15,Suzuka,Adrian Sutil,14.0
2013,15,Suzuka,Sergio Perez,15.0
2013,15,Suzuka,Pastor Maldonado,16.0
2013,15,Suzuka,Valtteri Bottas,17.0
2013,15,Suzuka,Charles Pic,18.0
2013,15,Suzuka,Max Chilton,19.0
2013,15,Suzuka,Lewis Hamilton,20.0
2013,15,Suzuka,Giedo van der Garde,21.0
2013,15,Suzuka,Jules Bianchi,22.0
2013,16,Uttar Pradesh,Sebastian Vettel,1.0
2013,16,Uttar Pradesh,Nico Rosberg,2.0
2013,16,Uttar Pradesh,Romain Grosjean,3.0
2013,16,Uttar Pradesh,Felipe Massa,4.0
2013,16,Uttar Pradesh,Sergio Perez,5.0
2013,16,Uttar Pradesh,Lewis Hamilton,6.0
2013,16,Uttar Pradesh,Kimi Räikkönen,7.0
2013,16,Uttar Pradesh,Paul di Resta,8.0
2013,16,Uttar Pradesh,Adrian Sutil,9.0
2013,16,Uttar Pradesh,Daniel Ricciardo,10.0
2013,16,Uttar Pradesh,Fernando Alonso,11.0
2013,16,Uttar Pradesh,Pastor Maldonado,12.0
2013,16,Uttar Pradesh,Jean-Éric Vergne,13.0
2013,16,Uttar Pradesh,Jenson Button,14.0
2013,16,Uttar Pradesh,Esteban Gutiérrez,15.0
2013,16,Uttar Pradesh,Valtteri Bottas,16.0
2013,16,Uttar Pradesh,Max Chilton,17.0
2013,16,Uttar Pradesh,Jules Bianchi,18.0
2013,16,Uttar Pradesh,Nico Hulkenberg,19.0
2013,16,Uttar Pradesh,Mark Webber,20.0
2013,16,Uttar Pradesh,Charles Pic,21.0
2013,16,Uttar Pradesh,Giedo van der Garde,22.0
2013,17,Abu Dhabi,Sebastian Vettel,1.0
2013,17,Abu Dhabi,Mark Webber,2.0
2013,17,Abu Dhabi,Nico Rosberg,3.0
2013,17,Abu Dhabi,Romain Grosjean,4.0
2013,17,Abu Dhabi,Fernando Alonso,5.0
2013,17,Abu Dhabi,Paul di Resta,6.0
2013,17,Abu Dhabi,Lewis Hamilton,7.0
2013,17,Abu Dhabi,Felipe Massa,8.0
2013,17,Abu Dhabi,Sergio Perez,9.0
2013,17,Abu Dhabi,Adrian Sutil,10.0
2013,17,Abu Dhabi,Pastor Maldonado,11.0
2013,17,Abu Dhabi,Jenson Button,12.0
2013,17,Abu Dhabi,Esteban Gutiérrez,13.0
2013,17,Abu Dhabi,Nico Hulkenberg,14.0
2013,17,Abu Dhabi,Valtteri Bottas,15.0
2013,17,Abu Dhabi,Daniel Ricciardo,16.0
2013,17,Abu Dhabi,Jean-Éric Vergne,17.0
2013,17,Abu Dhabi,Giedo van der Garde,18.0
2013,17,Abu Dhabi,Charles Pic,19.0
2013,17,Abu Dhabi,Jules Bianchi,20.0
2013,17,Abu Dhabi,Max Chilton,21.0
2013,17,Abu Dhabi,Kimi Räikkönen,22.0
2013,18,Austin,Sebastian Vettel,1.0
2013,18,Austin,Romain Grosjean,2.0
2013,18,Austin,Mark Webber,3.0
2013,18,Austin,Lewis Hamilton,4.0
2013,18,Austin,Fernando Alonso,5.0
2013,18,Austin,Nico Hulkenberg,6.0
2013,18,Austin,Sergio Perez,7.0
2013,18,Austin,Valtteri Bottas,8.0
2013,18,Austin,Nico Rosberg,9.0
2013,18,Austin,Jenson Button,10.0
2013,18,Austin,Daniel Ricciardo,11.0
2013,18,Austin,Jean-Éric Vergne,12.0
2013,18,Austin,Felipe Massa,13.0
2013,18,Austin,Esteban Gutiérrez,14.0
2013,18,Austin,Heikki Kovalainen,15.0
2013,18,Austin,Paul di Resta,16.0
2013,18,Austin,Pastor Maldonado,17.0
2013,18,Austin,Jules Bianchi,18.0
2013,18,Austin,Giedo van der Garde,19.0
2013,18,Austin,Charles Pic,20.0
2013,18,Austin,Max Chilton,21.0
2013,18,Austin,Adrian Sutil,22.0
2013,19,São Paulo,Sebastian Vettel,1.0
2013,19,São Paulo,Mark Webber,2.0
2013,19,São Paulo,Fernando Alonso,3.0
2013,19,São Paulo,Jenson Button,4.0
2013,19,São Paulo,Nico Rosberg,5.0
2013,19,São Paulo,Sergio Perez,6.0
2013,19,São Paulo,Felipe Massa,7.0
2013,19,São Paulo,Nico Hulkenberg,8.0
2013,19,São Paulo,Lewis Hamilton,9.0
2013,19,São Paulo,Daniel Ricciardo,10.0
2013,19,São Paulo,Paul di Resta,11.0
2013,19,São Paulo,Esteban Gutiérrez,12.0
2013,19,São Paulo,Adrian Sutil,13.0
2013,19,São Paulo,Heikki Kovalainen,14.0
2013,19,São Paulo,Jean-Éric Vergne,15.0
2013,19,São Paulo,Pastor Maldonado,16.0
2013,19,São Paulo,Jules Bianchi,17.0
2013,19,São Paulo,Giedo van der Garde,18.0
2013,19,São Paulo,Max Chilton,19.0
2013,19,São Paulo,Charles Pic,20.0
2013,19,São Paulo,Valtteri Bottas,21.0
2013,19,São Paulo,Romain Grosjean,22.0
2014,1,Melbourne,Nico Rosberg,1.0
2014,1,Melbourne,Kevin Magnussen,2.0
2014,1,Melbourne,Jenson Button,3.0
2014,1,Melbourne,Fernando Alonso,4.0
2014,1,Melbourne,Valtteri Bottas,5.0
2014,1,Melbourne,Nico Hulkenberg,6.0
2014,1,Melbourne,Kimi Räikkönen,7.0
2014,1,Melbourne,Jean-Éric Vergne,8.0
2014,1,Melbourne,Daniil Kvyat,9.0
2014,1,Melbourne,Sergio Perez,10.0
2014,1,Melbourne,Adrian Sutil,11.0
2014,1,Melbourne,Esteban Gutiérrez,12.0
2014,1,Melbourne,Max Chilton,13.0
2014,1,Melbourne,Jules Bianchi,14.0
2014,1,Melbourne,Romain Grosjean,15.0
2014,1,Melbourne,Pastor Maldonado,16.0
2014,1,Melbourne,Marcus Ericsson,17.0
2014,1,Melbourne,Sebastian Vettel,18.0
2014,1,Melbourne,Lewis Hamilton,19.0
2014,1,Melbourne,Felipe Massa,20.0
2014,1,Melbourne,Kamui Kobayashi,21.0
2014,1,Melbourne,Daniel Ricciardo,22.0
2014,2,Kuala Lumpur,Lewis Hamilton,1.0
2014,2,Kuala Lumpur,Nico Rosberg,2.0
2014,2,Kuala Lumpur,Sebastian Vettel,3.0
2014,2,Kuala Lumpur,Fernando Alonso,4.0
2014,2,Kuala Lumpur,Nico Hulkenberg,5.0
2014,2,Kuala Lumpur,Jenson Button,6.0
2014,2,Kuala Lumpur,Felipe Massa,7.0
2014,2,Kuala Lumpur,Valtteri Bottas,8.0
2014,2,Kuala Lumpur,Kevin Magnussen,9.0
2014,2,Kuala Lumpur,Daniil Kvyat,10.0
2014,2,Kuala Lumpur,Romain Grosjean,11.0
2014,2,Kuala Lumpur,Kimi Räikkönen,12.0
2014,2,Kuala Lumpur,Kamui Kobayashi,13.0
2014,2,Kuala Lumpur,Marcus Ericsson,14.0
2014,2,Kuala Lumpur,Max Chilton,15.0
2014,2,Kuala Lumpur,Daniel Ricciardo,16.0
2014,2,Kuala Lumpur,Esteban Gutiérrez,17.0
2014,2,Kuala Lumpur,Adrian Sutil,18.0
2014,2,Kuala Lumpur,Jean-Éric Vergne,19.0
2014,2,Kuala Lumpur,Jules Bianchi,20.0
2014,2,Kuala Lumpur,Pastor Maldonado,21.0
2014,2,Kuala Lumpur,Sergio Perez,22.0
2014,3,Sakhir,Lewis Hamilton,1.0
2014,3,Sakhir,Nico Rosberg,2.0
2014,3,Sakhir,Sergio Perez,3.0
2014,3,Sakhir,Daniel Ricciardo,4.0
2014,3,Sakhir,Nico Hulkenberg,5.0
2014,3,Sakhir,Sebastian Vettel,6.0
2014,3,Sakhir,Felipe Massa,7.0
2014,3,Sakhir,Valtteri Bottas,8.0
2014,3,Sakhir,Fernando Alonso,9.0
2014,3,Sakhir,Kimi Räikkönen,10.0
2014,3,Sakhir,Daniil Kvyat,11.0
2014,3,Sakhir,Romain Grosjean,12.0
2014,3,Sakhir,Max Chilton,13.0
2014,3,Sakhir,Pastor Maldonado,14.0
2014,3,Sakhir,Kamui Kobayashi,15.0
2014,3,Sakhir,Jules Bianchi,16.0
2014,3,Sakhir,Jenson Button,17.0
2014,3,Sakhir,Kevin Magnussen,18.0
2014,3,Sakhir,Esteban Gutiérrez,19.0
2014,3,Sakhir,Marcus Ericsson,20.0
2014,3,Sakhir,Jean-Éric Vergne,21.0
2014,3,Sakhir,Adrian Sutil,22.0
2014,4,Shanghai,Lewis Hamilton,1.0
2014,4,Shanghai,Nico Rosberg,2.0
2014,4,Shanghai,Fernando Alonso,3.0
2014,4,Shanghai,Daniel Ricciardo,4.0
2014,4,Shanghai,Sebastian Vettel,5.0
2014,4,Shanghai,Nico Hulkenberg,6.0
2014,4,Shanghai,Valtteri Bottas,7.0
2014,4,Shanghai,Kimi Räikkönen,8.0
2014,4,Shanghai,Sergio Perez,9.0
2014,4,Shanghai,Daniil Kvyat,10.0
2014,4,Shanghai,Jenson Button,11.0
2014,4,Shanghai,Jean-Éric Vergne,12.0
2014,4,Shanghai,Kevin Magnussen,13.0
2014,4,Shanghai,Pastor Maldonado,14.0
2014,4,Shanghai,Felipe Massa,15.0
2014,4,Shanghai,Esteban Gutiérrez,16.0
2014,4,Shanghai,Jules Bianchi,17.0
2014,4,Shanghai,Kamui Kobayashi,18.0
2014,4,Shanghai,Max Chilton,19.0
2014,4,Shanghai,Marcus Ericsson,20.0
2014,4,Shanghai,Romain Grosjean,21.0
2014,4,Shanghai,Adrian Sutil,22.0
2014,5,Barcelona,Lewis Hamilton,1.0
2014,5,Barcelona,Nico Rosberg,2.0
2014,5,Barcelona,Daniel Ricciardo,3.0
2014,5,Barcelona,Sebastian Vettel,4.0
2014,5,Barcelona,Valtteri Bottas,5.0
2014,5,Barcelona,Fernando Alonso,6.0
2014,5,Barcelona,Kimi Räikkönen,7.0
2014,5,Barcelona,Romain Grosjean,8.0
2014,5,Barcelona,Sergio Perez,9.0
2014,5,Barcelona,Nico Hulkenberg,10.0
2014,5,Barcelona,Jenson Button,11.0
2014,5,Barcelona,Kevin Magnussen,12.0
2014,5,Barcelona,Felipe Massa,13.0
2014,5,Barcelona,Daniil Kvyat,14.0
2014,5,Barcelona,Pastor Maldonado,15.0
2014,5,Barcelona,Esteban Gutiérrez,16.0
2014,5,Barcelona,Adrian Sutil,17.0
2014,5,Barcelona,Jules Bianchi,18.0
2014,5,Barcelona,Max Chilton,19.0
2014,5,Barcelona,Marcus Ericsson,20.0
2014,5,Barcelona,Kamui Kobayashi,21.0
2014,5,Barcelona,Jean-Éric Vergne,22.0
2014,6,Monte Carlo,Nico Rosberg,1.0
2014,6,Monte Carlo,Lewis Hamilton,2.0
2014,6,Monte Carlo,Daniel Ricciardo,3.0
2014,6,Monte Carlo,Fernando Alonso,4.0
2014,6,Monte Carlo,Nico Hulkenberg,5.0
2014,6,Monte Carlo,Jenson Button,6.0
2014,6,Monte Carlo,Felipe Massa,7.0
2014,6,Monte Carlo,Romain Grosjean,8.0
2014,6,Monte Carlo,Jules Bianchi,9.0
2014,6,Monte Carlo,Kevin Magnussen,10.0
2014,6,Monte Carlo,Marcus Ericsson,11.0
2014,6,Monte Carlo,Kimi Räikkönen,12.0
2014,6,Monte Carlo,Kamui Kobayashi,13.0
2014,6,Monte Carlo,Max Chilton,14.0
2014,6,Monte Carlo,Esteban Gutiérrez,15.0
2014,6,Monte Carlo,Valtteri Bottas,16.0
2014,6,Monte Carlo,Jean-Éric Vergne,17.0
2014,6,Monte Carlo,Adrian Sutil,18.0
2014,6,Monte Carlo,Daniil Kvyat,19.0
2014,6,Monte Carlo,Sebastian Vettel,20.0
2014,6,Monte Carlo,Sergio Perez,21.0
2014,6,Monte Carlo,Pastor Maldonado,22.0
2014,7,Montreal,Daniel Ricciardo,1.0
2014,7,Montreal,Nico Rosberg,2.0
2014,7,Montreal,Sebastian Vettel,3.0
2014,7,Montreal,Jenson Button,4.0
2014,7,Montreal,Nico Hulkenberg,5.0
2014,7,Montreal,Fernando Alonso,6.0
2014,7,Montreal,Valtteri Bottas,7.0
2014,7,Montreal,Jean-Éric Vergne,8.0
2014,7,Montreal,Kevin Magnussen,9.0
2014,7,Montreal,Kimi Räikkönen,10.0
2014,7,Montreal,Sergio Perez,11.0
2014,7,Montreal,Felipe Massa,12.0
2014,7,Montreal,Adrian Sutil,13.0
2014,7,Montreal,Esteban Gutiérrez,14.0
2014,7,Montreal,Romain Grosjean,15.0
2014,7,Montreal,Daniil Kvyat,16.0
2014,7,Montreal,Lewis Hamilton,17.0
2014,7,Montreal,Kamui Kobayashi,18.0
2014,7,Montreal,Pastor Maldonado,19.0
2014,7,Montreal,Marcus Ericsson,20.0
2014,7,Montreal,Max Chilton,21.0
2014,7,Montreal,Jules Bianchi,22.0
2014,8,Spielberg,Nico Rosberg,1.0
2014,8,Spielberg,Lewis Hamilton,2.0
2014,8,Spielberg,Valtteri Bottas,3.0
2014,8,Spielberg,Felipe Massa,4.0
2014,8,Spielberg,Fernando Alonso,5.0
2014,8,Spielberg,Sergio Perez,6.0
2014,8,Spielberg,Kevin Magnussen,7.0
2014,8,Spielberg,Daniel Ricciardo,8.0
2014,8,Spielberg,Nico Hulkenberg,9.0
2014,8,Spielberg,Kimi Räikkönen,10.0
2014,8,Spielberg,Jenson Button,11.0
2014,8,Spielberg,Pastor Maldonado,12.0
2014,8,Spielberg,Adrian Sutil,13.0
2014,8,Spielberg,Romain Grosjean,14.0
2014,8,Spielberg,Jules Bianchi,15.0
2014,8,Spielberg,Kamui Kobayashi,16.0
2014,8,Spielberg,Max Chilton,17.0
2014,8,Spielberg,Marcus Ericsson,18.0
2014,8,Spielberg,Esteban Gutiérrez,19.0
2014,8,Spielberg,Jean-Éric Vergne,20.0
2014,8,Spielberg,Sebastian Vettel,21.0
2014,8,Spielberg,Daniil Kvyat,22.0
2014,9,Silverstone,Lewis Hamilton,1.0
2014,9,Silverstone,Valtteri Bottas,2.0
2014,9,Silverstone,Daniel Ricciardo,3.0
2014,9,Silverstone,Jenson Button,4.0
2014,9,Silverstone,Sebastian Vettel,5.0
2014,9,Silverstone,Fernando Alonso,6.0
2014,9,Silverstone,Kevin Magnussen,7.0
2014,9,Silverstone,Nico Hulkenberg,8.0
2014,9,Silverstone,Daniil Kvyat,9.0
2014,9,Silverstone,Jean-Éric Vergne,10.0
2014,9,Silverstone,Sergio Perez,11.0
2014,9,Silverstone,Romain Grosjean,12.0
2014,9,Silverstone,Adrian Sutil,13.0
2014,9,Silverstone,Jules Bianchi,14.0
2014,9,Silverstone,Kamui Kobayashi,15.0
2014,9,Silverstone,Max Chilton,16.0
2014,9,Silverstone,Pastor Maldonado,17.0
2014,9,Silverstone,Nico Rosberg,18.0
2014,9,Silverstone,Marcus Ericsson,19.0
2014,9,Silverstone,Esteban Gutiérrez,20.0
2014,9,Silverstone,Felipe Massa,21.0
2014,9,Silverstone,Kimi Räikkönen,22.0
2014,10,Hockenheim,Nico Rosberg,1.0
2014,10,Hockenheim,Valtteri Bottas,2.0
2014,10,Hockenheim,Lewis Hamilton,3.0
2014,10,Hockenheim,Sebastian Vettel,4.0
2014,10,Hockenheim,Fernando Alonso,5.0
2014,10,Hockenheim,Daniel Ricciardo,6.0
2014,10,Hockenheim,Nico Hulkenberg,7.0
2014,10,Hockenheim,Jenson Button,8.0
2014,10,Hockenheim,Kevin Magnussen,9.0
2014,10,Hockenheim,Sergio Perez,10.0
2014,10,Hockenheim,Kimi Räikkönen,11.0
2014,10,Hockenheim,Pastor Maldonado,12.0
2014,10,Hockenheim,Jean-Éric Vergne,13.0
2014,10,Hockenheim,Esteban Gutiérrez,14.0
2014,10,Hockenheim,Jules Bianchi,15.0
2014,10,Hockenheim,Kamui Kobayashi,16.0
2014,10,Hockenheim,Max Chilton,17.0
2014,10,Hockenheim,Marcus Ericsson,18.0
2014,10,Hockenheim,Adrian Sutil,19.0
2014,10,Hockenheim,Daniil Kvyat,20.0
2014,10,Hockenheim,Romain Grosjean,21.0
2014,10,Hockenheim,Felipe Massa,22.0
2014,11,Budapest,Daniel Ricciardo,1.0
2014,11,Budapest,Fernando Alonso,2.0
2014,11,Budapest,Lewis Hamilton,3.0
2014,11,Budapest,Nico Rosberg,4.0
2014,11,Budapest,Felipe Massa,5.0
2014,11,Budapest,Kimi Räikkönen,6.0
2014,11,Budapest,Sebastian Vettel,7.0
2014,11,Budapest,Valtteri Bottas,8.0
2014,11,Budapest,Jean-Éric Vergne,9.0
2014,11,Budapest,Jenson Button,10.0
2014,11,Budapest,Adrian Sutil,11.0
2014,11,Budapest,Kevin Magnussen,12.0
2014,11,Budapest,Pastor Maldonado,13.0
2014,11,Budapest,Daniil Kvyat,14.0
2014,11,Budapest,Jules Bianchi,15.0
2014,11,Budapest,Max Chilton,16.0
2014,11,Budapest,Esteban Gutiérrez,17.0
2014,11,Budapest,Kamui Kobayashi,18.0
2014,11,Budapest,Sergio Perez,19.0
2014,11,Budapest,Nico Hulkenberg,20.0
2014,11,Budapest,Romain Grosjean,21.0
2014,11,Budapest,Marcus Ericsson,22.0
2014,12,Spa,Daniel Ricciardo,1.0
2014,12,Spa,Nico Rosberg,2.0
2014,12,Spa,Valtteri Bottas,3.0
2014,12,Spa,Kimi Räikkönen,4.0
2014,12,Spa,Sebastian Vettel,5.0
2014,12,Spa,Jenson Button,6.0
2014,12,Spa,Fernando Alonso,7.0
2014,12,Spa,Sergio Perez,8.0
2014,12,Spa,Daniil Kvyat,9.0
2014,12,Spa,Nico Hulkenberg,10.0
2014,12,Spa,Jean-Éric Vergne,11.0
2014,12,Spa,Kevin Magnussen,12.0
2014,12,Spa,Felipe Massa,13.0
2014,12,Spa,Adrian Sutil,14.0
2014,12,Spa,Esteban Gutiérrez,15.0
2014,12,Spa,Max Chilton,16.0
2014,12,Spa,Marcus Ericsson,17.0
2014,12,Spa,Jules Bianchi,18.0
2014,12,Spa,Lewis Hamilton,19.0
2014,12,Spa,Romain Grosjean,20.0
2014,12,Spa,Pastor Maldonado,21.0
2014,12,Spa,André Lotterer,22.0
2014,13,Monza,Lewis Hamilton,1.0
2014,13,Monza,Nico Rosberg,2.0
2014,13,Monza,Felipe Massa,3.0
2014,13,Monza,Valtteri Bottas,4.0
2014,13,Monza,Daniel Ricciardo,5.0
2014,13,Monza,Sebastian Vettel,6.0
2014,13,Monza,Sergio Perez,7.0
2014,13,Monza,Jenson Button,8.0
2014,13,Monza,Kimi Räikkönen,9.0
2014,13,Monza,Kevin Magnussen,10.0
2014,13,Monza,Daniil Kvyat,11.0
2014,13,Monza,Nico Hulkenberg,12.0
2014,13,Monza,Jean-Éric Vergne,13.0
2014,13,Monza,Pastor Maldonado,14.0
2014,13,Monza,Adrian Sutil,15.0
2014,13,Monza,Romain Grosjean,16.0
2014,13,Monza,Kamui Kobayashi,17.0
2014,13,Monza,Jules Bianchi,18.0
2014,13,Monza,Esteban Gutiérrez,19.0
2014,13,Monza,Marcus Ericsson,20.0
2014,13,Monza,Fernando Alonso,21.0
2014,13,Monza,Max Chilton,22.0
2014,14,Marina Bay,Lewis Hamilton,1.0
2014,14,Marina Bay,Sebastian Vettel,2.0
2014,14,Marina Bay,Daniel Ricciardo,3.0
2014,14,Marina Bay,Fernando Alonso,4.0
2014,14,Marina Bay,Felipe Massa,5.0
2014,14,Marina Bay,Jean-Éric Vergne,6.0
2014,14,Marina Bay,Sergio Perez,7.0
2014,14,Marina Bay,Kimi Räikkönen,8.0
2014,14,Marina Bay,Nico Hulkenberg,9.0
2014,14,Marina Bay,Kevin Magnussen,10.0
2014,14,Marina Bay,Valtteri Bottas,11.0
2014,14,Marina Bay,Pastor Maldonado,12.0
2014,14,Marina Bay,Romain Grosjean,13.0
2014,14,Marina Bay,Daniil Kvyat,14.0
2014,14,Marina Bay,Marcus Ericsson,15.0
2014,14,Marina Bay,Jules Bianchi,16.0
2014,14,Marina Bay,Max Chilton,17.0
2014,14,Marina Bay,Jenson Button,18.0
2014,14,Marina Bay,Adrian Sutil,19.0
2014,14,Marina Bay,Esteban Gutiérrez,20.0
2014,14,Marina Bay,Nico Rosberg,21.0
2014,14,Marina Bay,Kamui Kobayashi,22.0
2014,15,Suzuka,Lewis Hamilton,1.0
2014,15,Suzuka,Nico Rosberg,2.0
2014,15,Suzuka,Sebastian Vettel,3.0
2014,15,Suzuka,Daniel Ricciardo,4.0
2014,15,Suzuka,Jenson Button,5.0
2014,15,Suzuka,Valtteri Bottas,6.0
2014,15,Suzuka,Felipe Massa,7.0
2014,15,Suzuka,Nico Hulkenberg,8.0
2014,15,Suzuka,Jean-Éric Vergne,9.0
2014,15,Suzuka,Sergio Perez,10.0
2014,15,Suzuka,Daniil Kvyat,11.0
2014,15,Suzuka,Kimi Räikkönen,12.0
2014,15,Suzuka,Esteban Gutiérrez,13.0
2014,15,Suzuka,Kevin Magnussen,14.0
2014,15,Suzuka,Romain Grosjean,15.0
2014,15,Suzuka,Pastor Maldonado,16.0
2014,15,Suzuka,Marcus Ericsson,17.0
2014,15,Suzuka,Max Chilton,18.0
2014,15,Suzuka,Kamui Kobayashi,19.0
2014,15,Suzuka,Jules Bianchi,20.0
2014,15,Suzuka,Adrian Sutil,21.0
2014,15,Suzuka,Fernando Alonso,22.0
2014,16,Sochi,Lewis Hamilton,1.0
2014,16,Sochi,Nico Rosberg,2.0
2014,16,Sochi,Valtteri Bottas,3.0
2014,16,Sochi,Jenson Button,4.0
2014,16,Sochi,Kevin Magnussen,5.0
2014,16,Sochi,Fernando Alonso,6.0
2014,16,Sochi,Daniel Ricciardo,7.0
2014,16,Sochi,Sebastian Vettel,8.0
2014,16,Sochi,Kimi Räikkönen,9.0
2014,16,Sochi,Sergio Perez,10.0
2014,16,Sochi,Felipe Massa,11.0
2014,16,Sochi,Nico Hulkenberg,12.0
2014,16,Sochi,Jean-Éric Vergne,13.0
2014,16,Sochi,Daniil Kvyat,14.0
2014,16,Sochi,Esteban Gutiérrez,15.0
2014,16,Sochi,Adrian Sutil,16.0
2014,16,Sochi,Romain Grosjean,17.0
2014,16,Sochi,Pastor Maldonado,18.0
2014,16,Sochi,Marcus Ericsson,19.0
2014,16,Sochi,Kamui Kobayashi,20.0
2014,16,Sochi,Max Chilton,21.0
2014,17,Austin,Lewis Hamilton,1.0
2014,17,Austin,Nico Rosberg,2.0
2014,17,Austin,Daniel Ricciardo,3.0
2014,17,Austin,Felipe Massa,4.0
2014,17,Austin,Valtteri Bottas,5.0
2014,17,Austin,Fernando Alonso,6.0
2014,17,Austin,Sebastian Vettel,7.0
2014,17,Austin,Kevin Magnussen,8.0
2014,17,Austin,Pastor Maldonado,9.0
2014,17,Austin,Jean-Éric Vergne,10.0
2014,17,Austin,Romain Grosjean,11.0
2014,17,Austin,Jenson Button,12.0
2014,17,Austin,Kimi Räikkönen,13.0
2014,17,Austin,Esteban Gutiérrez,14.0
2014,17,Austin,Daniil Kvyat,15.0
2014,17,Austin,Nico Hulkenberg,16.0
2014,17,Austin,Sergio Perez,17.0
2014,17,Austin,Adrian Sutil,18.0
2014,18,São Paulo,Nico Rosberg,1.0
2014,18,São Paulo,Lewis Hamilton,2.0
2014,18,São Paulo,Felipe Massa,3.0
2014,18,São Paulo,Jenson Button,4.0
2014,18,São Paulo,Sebastian Vettel,5.0
2014,18,São Paulo,Fernando Alonso,6.0
2014,18,São Paulo,Kimi Räikkönen,7.0
2014,18,São Paulo,Nico Hulkenberg,8.0
2014,18,São Paulo,Kevin Magnussen,9.0
2014,18,São Paulo,Valtteri Bottas,10.0
2014,18,São Paulo,Daniil Kvyat,11.0
2014,18,São Paulo,Pastor Maldonado,12.0
2014,18,São Paulo,Jean-Éric Vergne,13.0
2014,18,São Paulo,Esteban Gutiérrez,14.0
2014,18,São Paulo,Sergio Perez,15.0
2014,18,São Paulo,Adrian Sutil,16.0
2014,18,São Paulo,Romain Grosjean,17.0
2014,18,São Paulo,Daniel Ricciardo,18.0
2014,19,Abu Dhabi,Lewis Hamilton,1.0
2014,19,Abu Dhabi,Felipe Massa,2.0
2014,19,Abu Dhabi,Valtteri Bottas,3.0
2014,19,Abu Dhabi,Daniel Ricciardo,4.0
2014,19,Abu Dhabi,Jenson Button,5.0
2014,19,Abu Dhabi,Nico Hulkenberg,6.0
2014,19,Abu Dhabi,Sergio Perez,7.0
2014,19,Abu Dhabi,Sebastian Vettel,8.0
2014,19,Abu Dhabi,Fernando Alonso,9.0
2014,19,Abu Dhabi,Kimi Räikkönen,10.0
2014,19,Abu Dhabi,Kevin Magnussen,11.0
2014,19,Abu Dhabi,Jean-Éric Vergne,12.0
2014,19,Abu Dhabi,Romain Grosjean,13.0
2014,19,Abu Dhabi,Nico Rosberg,14.0
2014,19,Abu Dhabi,Esteban Gutiérrez,15.0
2014,19,Abu Dhabi,Adrian Sutil,16.0
2014,19,Abu Dhabi,Will Stevens,17.0
2014,19,Abu Dhabi,Kamui Kobayashi,18.0
2014,19,Abu Dhabi,Pastor Maldonado,19.0
2014,19,Abu Dhabi,Daniil Kvyat,20.0
2015,1,Melbourne,Lewis Hamilton,1.0
2015,1,Melbourne,Nico Rosberg,2.0
2015,1,Melbourne,Sebastian Vettel,3.0
2015,1,Melbourne,Felipe Massa,4.0
2015,1,Melbourne,Felipe Nasr,5.0
2015,1,Melbourne,Daniel Ricciardo,6.0
2015,1,Melbourne,Nico Hulkenberg,7.0
2015,1,Melbourne,Marcus Ericsson,8.0
2015,1,Melbourne,Carlos Sainz,9.0
2015,1,Melbourne,Sergio Perez,10.0
2015,1,Melbourne,Jenson Button,11.0
2015,1,Melbourne,Kimi Räikkönen,12.0
2015,1,Melbourne,Max Verstappen,13.0
2015,1,Melbourne,Romain Grosjean,14.0
2015,1,Melbourne,Pastor Maldonado,15.0
2015,1,Melbourne,Daniil Kvyat,16.0
2015,1,Melbourne,Kevin Magnussen,17.0
2015,1,Melbourne,Valtteri Bottas,18.0
2015,2,Kuala Lumpur,Sebastian Vettel,1.0
2015,2,Kuala Lumpur,Lewis Hamilton,2.0
2015,2,Kuala Lumpur,Nico Rosberg,3.0
2015,2,Kuala Lumpur,Kimi Räikkönen,4.0
2015,2,Kuala Lumpur,Valtteri Bottas,5.0
2015,2,Kuala Lumpur,Felipe Massa,6.0
2015,2,Kuala Lumpur,Max Verstappen,7.0
2015,2,Kuala Lumpur,Carlos Sainz,8.0
2015,2,Kuala Lumpur,Daniil Kvyat,9.0
2015,2,Kuala Lumpur,Daniel Ricciardo,10.0
2015,2,Kuala Lumpur,Romain Grosjean,11.0
2015,2,Kuala Lumpur,Felipe Nasr,12.0
2015,2,Kuala Lumpur,Sergio Perez,13.0
2015,2,Kuala Lumpur,Nico Hulkenberg,14.0
2015,2,Kuala Lumpur,Roberto Merhi,15.0
2015,2,Kuala Lumpur,Pastor Maldonado,16.0
2015,2,Kuala Lumpur,Jenson Button,17.0
2015,2,Kuala Lumpur,Fernando Alonso,18.0
2015,2,Kuala Lumpur,Marcus Ericsson,19.0
2015,2,Kuala Lumpur,Will Stevens,20.0
2015,3,Shanghai,Lewis Hamilton,1.0
